h_func,experiment_index,n_samples,n_classes,ERT_L1_ECE_BetterCatBoost,ERT_L1_ECE_Binning_Classic,ERT_L1_ECE_CheapBetterLGBMClassifier,ERT_L1_ECE_InitLogitCatboostClassifier,ERT_L1_ECE_InitLogitLGBMClassifier,ERT_L1_ECE_IsotonicPredictor,ERT_L1_ECE_NadarayaWatson,ERT_L1_ECE_PartitionWise,ERT_L1_ECE_RF,ERT_L1_ECE_SMSPredictor,ERT_L1_ECE_TRUE,ERT_L1_ECE_TSPredictor,ERT_L1_ECE_TabPFN,ERT_L1_ECE_XT,ERT_L1_ECE_overfitted_IsotonicPredictor,ERT_L1_ECE_overfitted_PartitionWise,ERT_L1_ECE_overfitted_SMSPredictor,ERT_L1_ECE_overfitted_TSPredictor,ERT_L1_ECE_tabICLv2,ERT_generalized_norm_score_2_BetterCatBoost,ERT_generalized_norm_score_2_Binning_Classic,ERT_generalized_norm_score_2_CheapBetterLGBMClassifier,ERT_generalized_norm_score_2_InitLogitCatboostClassifier,ERT_generalized_norm_score_2_InitLogitLGBMClassifier,ERT_generalized_norm_score_2_IsotonicPredictor,ERT_generalized_norm_score_2_NadarayaWatson,ERT_generalized_norm_score_2_PartitionWise,ERT_generalized_norm_score_2_RF,ERT_generalized_norm_score_2_SMSPredictor,ERT_generalized_norm_score_2_TRUE,ERT_generalized_norm_score_2_TSPredictor,ERT_generalized_norm_score_2_TabPFN,ERT_generalized_norm_score_2_XT,ERT_generalized_norm_score_2_overfitted_IsotonicPredictor,ERT_generalized_norm_score_2_overfitted_PartitionWise,ERT_generalized_norm_score_2_overfitted_SMSPredictor,ERT_generalized_norm_score_2_overfitted_TSPredictor,ERT_generalized_norm_score_2_tabICLv2,time_BetterCatBoost,time_CheapBetterLGBMClassifier,time_InitLogitCatboostClassifier,time_InitLogitLGBMClassifier,time_IsotonicPredictor,time_NadarayaWatson,time_PartitionWise,time_RF,time_SMSPredictor,time_TSPredictor,time_TabPFN,time_XT,time_overfitted_IsotonicPredictor,time_overfitted_PartitionWise,time_overfitted_SMSPredictor,time_overfitted_TSPredictor,time_tabICLv2
harmonic_distortion_mc,0.0,3270.0,3.0,0.1430776175423745,0.148205474070188,0.1214673591948796,0.1230730931306695,0.1191342665450885,0.134918940137356,0.1391232806685087,0.1119174896177566,0.0680287875605271,0.0981193762534178,0.1603492228643094,0.1171476179570259,0.1012093057231782,0.0701430637189051,0.1882739671407941,0.0807577054577756,0.119412462961967,0.1163301284599917,0.1131591353727139,0.0966984442875548,0.096556600527773,0.0779383570320487,0.0860079364709223,0.0800533688231445,0.0929652569962586,0.0928292127380514,0.0699559816055424,0.0517576499098686,0.0633133041158365,0.1075047725607918,0.0753784450670442,0.0707734260549213,0.0554720389109026,0.1297303798875053,0.0524647176428394,0.0722997305838555,0.075346860028491,0.0784027647880636,9.765618085861206,4.526490449905396,2.269400835037231,1.7181363105773926,0.0274286270141601,0.0719165802001953,0.0809848308563232,3.359659433364868,0.1557331085205078,0.0485279560089111,5.815447568893433,2.592067241668701,0.006399393081665,0.0131916999816894,0.0342218875885009,0.0123214721679687,4.491757392883301
harmonic_distortion_mc,0.0,4324.0,3.0,0.142871103324069,0.1356999045340864,0.0982184455375716,0.1331712706687271,0.1237099222767246,0.1431832842063459,0.1376041437561688,0.1205632979176703,0.0364036753412882,0.1021021971885267,0.1603492228643094,0.1144680078793366,0.1198792542305164,0.0348602669828404,0.1796153239453322,0.0697057775554775,0.114286986028516,0.1136697114387154,0.1132370469632496,0.0918784632024188,0.0861609734038607,0.0656586355117894,0.0890756695281352,0.0818650752091193,0.09507889920427,0.0868912586460915,0.080707624831453,0.024006315235484,0.0636103426310664,0.1075047725607918,0.072522298951574,0.0802476233515861,0.0252651703648231,0.1170176636989632,0.0430282684941435,0.0732379130080556,0.0725052074495386,0.0785768507529544,9.738189935684204,5.747788906097412,2.3621768951416016,1.8501510620117188,0.0292472839355468,0.1333992481231689,0.0982110500335693,3.6317458152771,0.2071695327758789,0.060490608215332,6.848848104476929,2.684720754623413,0.0073554515838623,0.0136616230010986,0.0400676727294921,0.0155830383300781,5.369702577590942
harmonic_distortion_mc,0.0,5719.0,3.0,0.1362506784557917,0.130203535769784,0.1160015538774692,0.142265212055453,0.1391145510224799,0.1473923959255668,0.1380919511551329,0.1068499544678186,0.0422697590929199,0.0988603766662022,0.1603492228643094,0.1044680116142707,0.1195699840813386,0.0318517499298758,0.1828780880547877,0.0329226608336552,0.1000269080029258,0.104477920001241,0.1258622437050342,0.0927139140533158,0.0818646350907613,0.0763693163499992,0.0934216871942856,0.0906517678949543,0.0966661893963557,0.0881790320745323,0.0737140108095951,0.0285613725216934,0.0620765801224285,0.1075047725607918,0.0649823251681505,0.083378631579625,0.0201538766351985,0.1199275338109442,0.0216692334937352,0.0631913467235699,0.0650164812726727,0.0852091068751323,11.531926155090332,6.969046354293823,2.470662832260132,2.025338649749756,0.0331203937530517,0.2738182544708252,0.1170449256896972,3.9753921031951904,0.2245244979858398,0.076798677444458,9.36523461341858,2.888129234313965,0.0085282325744628,0.0161468982696533,0.0467340946197509,0.0203568935394287,6.068775653839111
harmonic_distortion_mc,0.0,7562.0,3.0,0.148376558436194,0.1308952430324894,0.1295507507918479,0.1335676840414652,0.1346950398177609,0.130580373055257,0.1343440504917899,0.1166216385775097,0.0581878940786778,0.0802381188824184,0.1603492228643094,0.1056429825026722,0.1232296024567648,0.0403429369289068,0.1640962202809817,0.0644334288374013,0.0872853524232603,0.1055051230825716,0.1306039026373824,0.0976923931538978,0.0845333616318899,0.0854933922641107,0.0894041521756068,0.0898124493760606,0.0887998698644869,0.0869266859323871,0.0777972019027946,0.040149505965169,0.0509577420356159,0.1075047725607918,0.0636029899548965,0.083817024565799,0.0278175503665743,0.1090347097854115,0.0380508780861772,0.0539597809654812,0.0635989628085742,0.0878990661499014,12.019946336746216,8.1707444190979,2.62936019897461,2.1402266025543213,0.036402940750122,0.4595232009887695,0.1385054588317871,4.474891901016235,0.2334320545196533,0.0983436107635498,12.798661470413208,3.0874998569488525,0.0101485252380371,0.0203297138214111,0.0747547149658203,0.0262973308563232,7.238549709320068
harmonic_distortion_mc,0.0,10000.0,3.0,0.144977716383746,0.1200771910194434,0.1257523412180015,0.1437241058141715,0.1387509097959829,0.1370306193118614,0.1340243047546436,0.1037604175705853,0.043489280952504,0.0905122907407786,0.1603492228643094,0.1075587023249993,,0.0232135574188425,0.169714682832548,0.0551467943728261,0.0947704904454023,0.1075472420580977,,0.098044105267718,0.0774107254818421,0.0825152875153647,0.0959123015456574,0.0931265920328667,0.0944134188942925,0.0848662391854258,0.0674860718990204,0.0296668244092922,0.0580418447843648,0.1075047725607918,0.0670973896845526,,0.0185352453523802,0.1125595786975454,0.0352732256171682,0.06105067477684,0.0670999585102859,,14.152102708816528,9.68392038345337,2.7825284004211426,2.334629774093628,0.041604995727539,0.8014256954193115,0.1763098239898681,5.244641780853272,0.328671932220459,0.1282267570495605,,3.616514444351196,0.0123913288116455,0.0310943126678466,0.0766534805297851,0.03365159034729,
harmonic_distortion_mc,1.0,200.0,3.0,-0.001312080434932,0.2284513161750275,-0.0213566495073455,0.0626040068977919,0.0805151667800658,0.0955881673257404,-0.0111073231862496,-0.0334835046448929,-0.012084574928152,0.0862895612901942,0.160536562164252,0.0682755347059381,-0.0189482552521939,-0.0307378537470731,0.3301504868279552,0.2493444935522224,0.1222333169433245,0.0682755347059381,0.0397931546301215,-0.0131416695366609,0.1473676960178886,-0.0186743721787328,0.0286645752266228,0.0499141076886162,0.0709898453092592,0.0001672606951548,-0.0086525575469536,-0.0117453494018016,0.0448863306540692,0.1070647952793973,0.0278435506326674,-0.0169026908614236,-0.0050520156360068,0.2110134086517094,0.1594943635292652,0.0760862237000303,0.0278427486672466,0.0181901565582897,5.181995153427124,2.215774774551392,1.9730594158172607,1.4697504043579102,0.019327163696289,0.0090065002441406,0.0443646907806396,5.180645227432251,0.1111612319946289,0.0125720500946044,1.4647002220153809,3.944080352783203,0.0037031173706054,0.0051550865173339,0.0290644168853759,0.0026993751525878,1.3971617221832275
harmonic_distortion_mc,1.0,264.0,3.0,-0.1250564459432024,0.2293639152403777,-0.044657172241486,-0.1998988572502833,-0.1146095670109988,-0.0753737736101005,-0.1254148412946459,-0.0079299151400467,-0.1123956322861943,-0.0499019475390833,0.160536562164252,-0.0978566150527141,-0.1375701512036095,-0.1050096114239944,0.2788954042494456,0.1637953613225106,0.061184207792874,0.0805143401064957,-0.1415719306773305,-0.0839777777959709,0.1511573904050441,-0.0253054058492528,-0.1227531320474219,-0.0637315877328078,-0.0514608954160838,-0.0755842354832868,-0.0187857276711521,-0.0774685237752379,-0.0350874916703157,0.1070647952793973,-0.0489292119663207,-0.0800611938788191,-0.0610100924653306,0.1893189306044591,0.1057056908335645,0.044250798737535,0.0523312400784504,-0.0949771632747631,5.473936557769775,2.2512412071228027,2.0110905170440674,1.4531190395355225,0.0198078155517578,0.0093250274658203,0.0436098575592041,5.266717195510864,0.1104676723480224,0.0135514736175537,1.488274097442627,3.958964586257935,0.0038175582885742,0.0050005912780761,0.0227375030517578,0.0028824806213378,1.4013957977294922
harmonic_distortion_mc,1.0,350.0,3.0,0.027699797164192,0.1950047463096746,0.003551637315116,-0.047077032908709,-0.0618636070817512,0.0418454030134205,-0.0202390948772364,-0.0459318851649008,-0.0250523639398603,-0.0656986201195164,0.160536562164252,-0.0702177861624522,0.0029940150616799,-0.0028067018200084,0.2881465570425938,0.1349576845936367,0.0565356483082282,0.0240496251712797,0.0127011832763626,0.0163009296905877,0.1261925006550331,0.0015145108417649,-0.0266611821686466,-0.0289505893989988,0.0263112617881162,-0.0138808091869756,-0.0366386398985291,-0.003434057782928,-0.024980431917618,0.1070647952793973,-0.0476445929690704,0.0010347327889764,0.0006686391776209,0.1909770204649207,0.0898380812571215,0.0399530357611988,0.0217265502147419,0.0082062223195961,7.908604860305786,1.9312679767608645,2.058311462402344,1.459218978881836,0.0199606418609619,0.0098097324371337,0.0444211959838867,5.449942350387573,0.1056997776031494,0.0145454406738281,1.497495412826538,4.061950445175171,0.0038530826568603,0.0054645538330078,0.0193407535552978,0.0031683444976806,1.570807695388794
harmonic_distortion_mc,1.0,462.0,3.0,0.0934126954935728,0.1885618532449237,0.0979349978580537,0.0751003486632691,0.0337541847653152,0.094692061391358,0.0977097588341582,0.0823693437281019,0.0176827394656963,0.0201989784939341,0.160536562164252,0.1072813925892639,0.0853030676041273,0.0227987644814071,0.2655275547931466,0.1721141989350534,0.0491365923310402,0.1089942408940477,0.051310422459508,0.0610414864868834,0.123318936585877,0.0637862934608635,0.0542411372254801,0.0242636943174033,0.0636187139144705,0.0570794752291574,0.0399690849706884,0.0267724862194427,0.0200110557586815,0.1070647952793973,0.0651263099334622,0.0550284392507017,0.0119783593247075,0.1746809285295111,0.1079848993125758,0.0418466384922792,0.0652501568274916,0.0319868484904468,7.420462369918823,2.20992374420166,2.087480306625366,1.4903664588928225,0.0201597213745117,0.0101914405822753,0.0458776950836181,5.378837585449219,0.1196162700653076,0.0157365798950195,1.5104131698608398,4.032825469970703,0.0039498805999755,0.0057623386383056,0.0310678482055664,0.0035054683685302,1.4268739223480225
harmonic_distortion_mc,1.0,612.0,3.0,0.1146918960456594,0.1773206979475129,0.1220615320127773,0.1178983210973758,0.1183565415292981,0.0822635891418654,0.0977193499063445,0.0174043332343755,0.0374568250570717,0.0868234573588721,0.160536562164252,0.0858697852171346,0.0790384916680501,0.0613935195746971,0.2616032140533985,0.1140353356795058,0.1274918579146665,0.0860560872711489,0.0886347506005722,0.0819714853250338,0.1136708349027477,0.0776554393954095,0.085048246042759,0.0849847216331306,0.0520274513103002,0.0529602975009231,0.0142301492685091,0.0271262094822451,0.0712965762031377,0.1070647952793973,0.0509868990089134,0.0537555946724453,0.0475229179698857,0.1650071784840945,0.077652123833292,0.0794898844250346,0.0512106544855342,0.059289142413529,7.193292617797852,2.199794054031372,2.097935676574707,1.5072240829467771,0.0205552577972412,0.011042833328247,0.0480372905731201,5.448052883148193,0.1371407508850097,0.0174372196197509,1.540421962738037,4.144806861877441,0.0040957927703857,0.0057301521301269,0.0223450660705566,0.0039474964141845,1.4636468887329102
harmonic_distortion_mc,1.0,809.0,3.0,0.1455053152481741,0.1927769237918854,0.1330100442306363,0.1601572493203236,0.1455569829566465,0.1626571984734276,0.1616402784971299,0.06982547994334,0.0518481807430966,0.1049604188365286,0.160536562164252,0.1533632437451812,0.1550436564875274,0.0306009564704365,0.2462132521729815,0.1670245230085613,0.1437146443899593,0.1532672242645223,0.1181091101098233,0.1006103907825359,0.1273368565036754,0.0916460197302504,0.1099781749847821,0.0954109727906655,0.1074624703683931,0.111126271429653,0.0510710069358602,0.0359100480467926,0.0737381439595109,0.1070647952793973,0.0918441862200994,0.0970348398115929,0.0256051739214497,0.1629846740526243,0.110930275662804,0.0902015075779315,0.0916294099178582,0.0783242945835281,7.003551959991455,2.3120932579040527,2.1441125869750977,1.527910232543945,0.0213665962219238,0.0126872062683105,0.0482716560363769,5.98822546005249,0.1482517719268798,0.0197517871856689,1.5505669116973877,4.450307846069336,0.0042731761932373,0.0060081481933593,0.0329384803771972,0.0045671463012695,1.510793685913086
harmonic_distortion_mc,1.0,1069.0,3.0,0.1094396521513213,0.1832666154592895,0.1346273480130733,0.1332686909419255,0.1516619209479047,0.1314934155277205,0.1369710676138352,0.1042025017796337,0.0648500724497207,0.1356618418003751,0.160536562164252,0.1620969547298492,0.0855885982467593,0.0444215587568602,0.2079326486486718,0.1306590970587286,0.1335191133170867,0.1614673892976993,0.0901813119811294,0.0801840348743129,0.11725502883897,0.0807557681075383,0.091159170333894,0.0963579004847592,0.0842418771301236,0.0858143897733255,0.0763871266828622,0.0493432435134027,0.0796529414818198,0.1070647952793973,0.096675186760413,0.0646441961668572,0.038406901847154,0.1403370133018683,0.0819003340423531,0.0882250188165308,0.0967846169220686,0.0587430578061441,8.146865844726562,2.736593723297119,2.147083044052124,1.5605103969573977,0.0217206478118896,0.0159418582916259,0.0532119274139404,5.667829036712647,0.1192297935485839,0.0226781368255615,1.5820612907409668,4.310893058776856,0.0045115947723388,0.0068628787994384,0.0267221927642822,0.0054771900177001,1.7489798069000244
harmonic_distortion_mc,1.0,1414.0,3.0,0.1173887210850885,0.1439098954500611,0.1094333643407028,0.1287052449844576,0.1261172186990704,0.121300013033835,0.0959643145951655,0.0785946604849174,5.478899389695568e-05,0.1048021636956117,0.160536562164252,0.123547078241058,0.0839746856924466,-0.0196373674447394,0.1962297201294345,0.0738444107243475,0.1235108326501098,0.1236542344154384,0.0695554560517333,0.0726866403678224,0.0927869003860053,0.070136211557133,0.0858854802555128,0.0807411633610014,0.078450865709533,0.0617842783049309,0.0484100713214977,0.0017383667943938,0.0662365723726479,0.1070647952793973,0.0758130289421839,0.0591201646247775,-0.0075043776718607,0.1293207657530486,0.0561825623925256,0.0827303334387763,0.075780140389449,0.0511123746827648,7.598002433776855,2.8147921562194824,2.1799204349517822,1.5990560054779053,0.0228416919708251,0.0207548141479492,0.0570306777954101,4.849195718765259,0.1350576877593994,0.0266883373260498,1.6180765628814695,4.084626197814941,0.004868745803833,0.0079107284545898,0.0254054069519042,0.0064642429351806,1.528923749923706
