h_func,experiment_index,n_samples,n_classes,ERT_L1_ECE_BetterCatBoost,ERT_L1_ECE_Binning_Classic,ERT_L1_ECE_CheapBetterLGBMClassifier,ERT_L1_ECE_InitLogitCatboostClassifier,ERT_L1_ECE_InitLogitLGBMClassifier,ERT_L1_ECE_IsotonicPredictor,ERT_L1_ECE_NadarayaWatson,ERT_L1_ECE_PartitionWise,ERT_L1_ECE_RF,ERT_L1_ECE_TRUE,ERT_L1_ECE_TSPredictor,ERT_L1_ECE_TabPFN,ERT_L1_ECE_XT,ERT_L1_ECE_overfitted_IsotonicPredictor,ERT_L1_ECE_overfitted_PartitionWise,ERT_L1_ECE_overfitted_TSPredictor,ERT_L1_ECE_tabICLv2,time_BetterCatBoost,time_CheapBetterLGBMClassifier,time_InitLogitCatboostClassifier,time_InitLogitLGBMClassifier,time_IsotonicPredictor,time_NadarayaWatson,time_PartitionWise,time_RF,time_TSPredictor,time_TabPFN,time_XT,time_overfitted_IsotonicPredictor,time_overfitted_PartitionWise,time_overfitted_TSPredictor,time_tabICLv2
almost_perfectly_calibrated_binary,0.0,3270.0,bin,-0.0055413580720112,0.0195455989418559,-0.0018407873583273,-0.0045215294479523,-0.0042751225790706,-0.0036275167299547,0.0023717300407726,-0.0005142246748979,-0.0181020576037271,0.0187870069671085,-0.0040150694672535,0.0039778207468318,-0.0145715957104457,0.0399494602592215,0.0193201068966607,0.0022193269943145,-0.0031433070537755,7.723937034606934,2.6892969608306885,2.4279401302337646,1.6141419410705566,0.0135071277618408,0.0989813804626464,0.0245020389556884,2.500321865081787,0.0471205711364746,5.597132444381714,1.8409113883972168,0.0027220249176025,0.0059061050415039,0.0114316940307617,3.5275325775146484
almost_perfectly_calibrated_binary,0.0,4324.0,bin,0.0109732052781912,0.0218490426859031,0.0022228252790921,0.0099924413750123,-0.0074640420513983,0.0029160380795267,0.0088026158876526,0.0093569108535889,-0.0037439146275205,0.0187870069671085,0.0057562290905916,0.013279161914068,0.0009936396328207,0.0348634425516255,0.0225385562145263,0.0057570179695379,0.0140549640144341,9.34601378440857,2.9325225353240967,2.350764274597168,1.6844298839569092,0.0141713619232177,0.187169075012207,0.0270493030548095,2.683736562728882,0.0591030120849609,6.474380016326904,1.928560256958008,0.0029792785644531,0.0065577030181884,0.0145695209503173,3.7705118656158447
almost_perfectly_calibrated_binary,0.0,5719.0,bin,0.0098456028730282,0.0253608528608639,0.0070549129472192,0.0125213190245098,0.0188362636436055,0.0109531643821444,0.0137778075340415,0.005628022917169,0.0057572576934321,0.0187870069671085,-0.0034228743860883,0.015720277954702,0.0003563861067144,0.0350041716480852,0.0175941209315121,-0.0034224559647423,0.0098552133602469,7.169962644577026,3.523928165435791,2.408396005630493,1.7080483436584473,0.0151004791259765,0.3380639553070068,0.0353493690490722,2.991183280944824,0.0749218463897705,7.810307741165161,2.069814443588257,0.0032007694244384,0.0075891017913818,0.0186944007873535,4.759618043899536
almost_perfectly_calibrated_binary,0.0,7562.0,bin,0.0077633554361505,0.0185966908511581,0.0103019579365967,0.0114657839246731,0.0014971635165094,0.0101776169532701,0.0100278464953691,0.0085818622406521,0.0033097326504031,0.0187870069671085,-0.0095407731826814,0.0064983271503947,0.0018424445381021,0.0335717974532105,0.0181435006653254,0.0012936849387011,0.006479178810879,6.440025806427002,3.896547794342041,2.470463514328003,1.804394245147705,0.0166895389556884,0.5871584415435791,0.0369288921356201,3.3788766860961914,0.0960464477539062,10.206722259521484,2.23527455329895,0.0038051605224609,0.0081839561462402,0.0239403247833251,4.924718379974365
almost_perfectly_calibrated_binary,0.0,10000.0,bin,0.0101231640835912,0.0161442412622335,0.0058515883778625,0.0122787080062006,0.0030714791631517,0.0098326536219976,0.0057582861216438,0.008596051174138,0.002212814579859,0.0187870069671085,-0.004739437371866,0.0093405375471312,0.0030389875648087,0.0297938102356602,0.0181018401992739,-0.0044177750007143,0.008541556539501,8.786036014556885,4.158206701278687,2.4932148456573486,1.8848216533660889,0.0186457633972167,1.0060279369354248,0.0421516895294189,4.11151933670044,0.1242413520812988,14.201934814453123,2.485034227371216,0.0042502880096435,0.0105977058410644,0.0312507152557373,6.010186195373535
almost_perfectly_calibrated_binary,1.0,200.0,bin,0.0118191893725897,0.0384751874193446,-0.0084751180885395,-0.0432509240406338,-0.0474997193042431,0.0240278982646931,-0.0184582922843512,-0.0345078058605043,0.0006618411972855,0.0188007815062451,-0.0449701218136684,-0.0339135578598681,0.0065207469974323,0.0963930808728414,0.0346082481378966,-0.0012497227958996,-0.0017417999163815,5.335229396820068,1.8541688919067385,2.0795397758483887,1.631216526031494,0.0108366012573242,0.006394624710083,0.0159831047058105,2.0055489540100098,0.0115985870361328,2.4265003204345703,1.5566959381103516,0.0020661354064941,0.0034980773925781,0.0024023056030273,2.079488515853882
almost_perfectly_calibrated_binary,1.0,264.0,bin,0.0090229622619568,0.0445079882931425,0.0053236620960192,-0.0007020634226159,-0.0354328991662154,-0.0040391735858619,-0.03059493606947,-0.0409250139100902,-0.0034888132344535,0.0188007815062451,-0.0004370625771028,-0.0267446332230906,-0.0064592385270205,0.0914778176280402,0.0381067414720427,-0.0003192259633217,-0.0110860247255176,6.09395432472229,2.039297580718994,2.0042479038238525,1.59629487991333,0.0110654830932617,0.0067076683044433,0.0163962841033935,2.0050599575042725,0.0120244026184082,2.4456827640533447,1.541295051574707,0.0020010471343994,0.0034687519073486,0.0025026798248291,2.0625076293945312
almost_perfectly_calibrated_binary,1.0,350.0,bin,-0.0176768753688359,0.0452241535105834,-0.0110233891722447,0.0012049805929735,0.017793998404711,-0.0331010870576237,-0.0147549617607323,-0.0015586628221455,-0.0244307436841386,0.0188007815062451,0.0051333968540294,-0.0161538382335468,-0.0143186428397301,0.0929724647398923,0.0351987683013268,0.0051333968540294,-0.0138812222410983,4.155857563018799,1.9367268085479736,2.184783458709717,1.5944461822509766,0.0111591815948486,0.0072417259216308,0.0168690681457519,2.060473680496216,0.0132269859313964,2.477595806121826,1.5762131214141846,0.0020346641540527,0.0035560131072998,0.0028417110443115,2.0287535190582275
almost_perfectly_calibrated_binary,1.0,462.0,bin,0.0208386339919534,0.0462867650719895,0.0297911728093086,0.0174940188593491,0.0147002121212753,0.0131309289563936,0.0007929723055418,0.0282408314890763,0.0146989873232505,0.0188007815062451,-0.0106932413424559,0.0223895594854264,0.00365899348796,0.0674981953194501,0.0714081269569294,0.0024021421579841,0.0373614709957739,4.468898057937622,2.103231191635132,2.284510612487793,1.5829944610595703,0.0111997127532958,0.0080909729003906,0.0177109241485595,2.035391092300415,0.0148952007293701,2.691710948944092,1.6341841220855713,0.0023386478424072,0.0036406517028808,0.0031547546386718,2.0625126361846924
almost_perfectly_calibrated_binary,1.0,612.0,bin,0.0096347747483297,0.0473909813739575,-0.0007807548941703,0.0028287869743237,-0.0063049250634019,-0.0106488538175889,-0.0051001987771712,-0.0039538498620925,0.0234886637043052,0.0188007815062451,-0.0291588193494027,0.0160573136928999,0.0062005629866121,0.0786460264266018,0.046127654413773,0.0054524686502991,0.0099681914817759,4.3153235912323,2.052699089050293,2.359649181365967,1.7245571613311768,0.0111792087554931,0.0092833042144775,0.0180506706237792,2.064408540725708,0.0161678791046142,2.522523164749145,1.5967705249786377,0.0023553371429443,0.0039336681365966,0.0035407543182373,2.097468614578247
almost_perfectly_calibrated_binary,1.0,809.0,bin,-0.0061222121074808,0.0308129528502704,0.0022686069058951,-0.0021078095023222,0.0020893045885651,-0.0143661416270084,-0.000988789722445,-0.0011635432827979,-0.0250508183890361,0.0188007815062451,-0.0008120319343435,-0.0065741930836414,-0.0258507814383262,0.0643300531623636,0.0469237479048505,0.0014494580514107,-0.0076548532007181,4.494945049285889,1.9190897941589355,2.3089699745178223,1.725853443145752,0.0111746788024902,0.0123355388641357,0.0187468528747558,2.2770698070526123,0.0182831287384033,2.5680627822875977,1.7820038795471191,0.0021429061889648,0.0039658546447753,0.0041382312774658,2.132108211517334
almost_perfectly_calibrated_binary,1.0,1069.0,bin,0.0061968789448056,0.0361456157904123,-0.0012627750683579,0.0110561649890262,0.0147133230334834,-0.0027023957475971,0.016958952598335,-0.0058328262643159,0.0081181529767497,0.0188007815062451,-0.0138726542501595,0.0178628888646363,0.0091049530446942,0.054485534652773,0.0378719355369528,0.0006206616821704,0.0216266271227243,5.84006667137146,2.076425313949585,2.3244857788085938,1.712907314300537,0.0117857456207275,0.015718936920166,0.0188348293304443,2.400400161743164,0.0256545543670654,2.62595796585083,1.794402837753296,0.0025286674499511,0.0041553974151611,0.0049858093261718,2.2212905883789062
almost_perfectly_calibrated_binary,1.0,1414.0,bin,0.0012685676966308,0.0198001822216258,0.0023661378704644,0.0134736243994838,-0.0101868251661816,-0.0077138905998068,-0.0083327263577352,0.0021413725237808,0.0221959298283089,0.0188007815062451,0.0041940923271104,-0.0038212758486252,0.0220423886544057,0.0490768737509694,0.0277923615001387,0.006559339273797,0.0061106466605052,5.267116785049439,2.0911872386932373,2.223492383956909,1.621485948562622,0.0120594501495361,0.0236232280731201,0.0203392505645751,2.454245090484619,0.0255944728851318,2.6957857608795166,1.872277021408081,0.002249002456665,0.0042541027069091,0.0058925151824951,2.160521984100342
almost_perfectly_calibrated_binary,1.0,1870.0,bin,-0.0002626535975427,0.0181855866098979,-0.0058315644465129,-0.0020782616180021,0.0033386322150609,0.0017125884957484,0.0030486646346434,-0.0019502614088717,-0.0131357076697742,0.0188007815062451,-0.0060415923515552,-0.0036190130410522,-0.0168678141264661,0.0466475243140063,0.0210450069646646,0.0096595942816589,0.0006032799361421,4.376774072647095,2.087298631668091,2.26967716217041,1.7172982692718506,0.0120983123779296,0.0348007678985595,0.0213377475738525,2.4959917068481445,0.0315072536468505,2.8148980140686035,1.836857795715332,0.0030868053436279,0.0051474571228027,0.0078814029693603,2.1780242919921875
almost_perfectly_calibrated_binary,1.0,2473.0,bin,-0.0083305981863355,0.019680989370699,-0.0209858327418136,-0.0040817843678064,-0.0002857572166155,-0.0084089938987759,0.0065314202762734,-0.0049229598523922,-0.0311758209873719,0.0188007815062451,0.0036571471560256,0.0102899397037956,-0.0306744326278644,0.0403427766797407,0.0258752550706565,0.003662314699913,0.007266986673095,4.8183441162109375,2.212574958801269,2.357451677322388,1.750610589981079,0.0125775337219238,0.0564236640930175,0.0239384174346923,2.5096635818481445,0.0381159782409668,2.9485301971435547,1.9286694526672363,0.0029425621032714,0.0057530403137207,0.009084939956665,2.450760126113892
almost_perfectly_calibrated_binary,1.0,3270.0,bin,0.0119800673408397,0.0292987272505412,0.0016336884874839,0.00458909802833,0.0075603969652422,0.0133861599288692,0.0055663939393513,0.0081760371229522,0.0104029131616413,0.0188007815062451,-0.0072651190541185,0.0067007282880029,0.0045639458695226,0.0376933639027342,0.0208394554945742,-0.001620823019692,0.0110584923834697,6.809871912002564,2.643700122833252,2.3211536407470703,1.806483507156372,0.0130581855773925,0.1026496887207031,0.0261275768280029,2.611478567123413,0.0485494136810302,3.509310007095337,1.94284987449646,0.0044350624084472,0.0091354846954345,0.0133013725280761,2.398574113845825
almost_perfectly_calibrated_binary,1.0,4324.0,bin,0.0207534366745727,0.0236486695930847,0.0151958007882047,0.0130244595296463,0.0027883282809159,0.0118532334413136,0.0132308283986487,0.0104021383414281,-0.0014044133848613,0.0188007815062451,-0.0077939126632839,0.0148730020427929,0.0017439896360568,0.0399797103338015,0.0248581983743045,-0.0040624616477425,0.0098114023498335,8.394844770431519,2.900043487548828,2.346998453140259,1.7177739143371582,0.0144529342651367,0.1906030178070068,0.0280544757843017,2.780125856399536,0.061100959777832,4.426422595977783,2.05124568939209,0.0034236907958984,0.0072088241577148,0.0149421691894531,2.597234010696411
almost_perfectly_calibrated_binary,1.0,5719.0,bin,0.016558751439112,0.0235550581832232,0.0037608724114001,0.0161936023565299,0.0034715549826747,0.0110132928408934,0.006481305329194,0.018212810742177,0.0018709256636484,0.0188007815062451,0.0128547835859776,0.014772603973634,0.0045659531737296,0.0390409166556798,0.0233027461144584,0.0128552879661242,0.0184560705992758,7.251535892486572,3.3081037998199463,2.290156841278076,1.762709379196167,0.017763614654541,0.3429009914398193,0.0298218727111816,3.056323289871216,0.0786974430084228,5.492831707000732,2.1273202896118164,0.0044560432434082,0.0109620094299316,0.0197105407714843,2.871436357498169
almost_perfectly_calibrated_binary,1.0,7562.0,bin,0.0224620349698264,0.0238396793060634,0.0112882003215214,0.0211572409169488,0.0089422209907135,0.013818566974986,0.0191327759815881,0.010817701054078,-0.0100894684282575,0.0188007815062451,0.0037779187030749,0.0226585412531664,-0.0130174625828809,0.0284424308475426,0.0225524801752036,0.0037781349425291,0.0220817392530935,6.741407155990601,3.611364364624024,2.4541232585906982,1.921402931213379,0.0163297653198242,0.5850324630737305,0.0360519886016845,3.5394716262817383,0.0961804389953613,7.800840854644775,2.3678905963897705,0.0037093162536621,0.0085096359252929,0.0240800380706787,3.342784881591797
almost_perfectly_calibrated_binary,1.0,10000.0,bin,0.0089690077011041,0.0176900909176922,0.0064048060104946,0.0123198631913143,0.0054075254419262,0.0086520297388763,0.00538637477321,0.012370464282438,0.0060495605063252,0.0188007815062451,-0.0054065371778085,0.0076949136962147,0.0094998079110891,0.0292326703793905,0.0139386245445493,-0.0016352942854098,0.0040612276516659,9.073366403579712,4.196555137634277,2.363610982894897,1.9639811515808103,0.0186457633972167,1.0095610618591309,0.0421657562255859,4.106395483016968,0.1235504150390625,10.68428874015808,2.595021963119507,0.0042638778686523,0.008735179901123,0.031074047088623,4.116028308868408
almost_perfectly_calibrated_binary,2.0,200.0,bin,0.0039889734203609,0.0698718409641634,-0.0066193841679822,0.0473958390101061,0.0382532511543392,0.023824136556476,0.0299812516681683,0.0209467317799124,-0.0050611017305738,0.0187742424786696,0.0243648224903935,0.0410197576740285,-0.0153834648161665,0.0820606400643071,0.0607636045304156,0.0243648224903935,0.0187459959351869,3.9905214309692383,1.4619157314300537,1.618544340133667,1.140962839126587,0.0133078098297119,0.0081496238708496,0.0277712345123291,5.289331436157227,0.0119636058807373,2.055889368057251,3.982562065124512,0.0024263858795166,0.0040831565856933,0.0026073455810546,1.8110020160675049
almost_perfectly_calibrated_binary,2.0,264.0,bin,0.0285020868837145,0.0679032666523185,0.0373032870978101,0.0359886840821567,0.0093900011784325,0.015278947269605,0.0436594632731758,-0.0126692269487378,-0.0034612971944464,0.0187742424786696,-0.0498267867403817,0.0034418045119598,0.0021520457092839,0.0678214299340045,0.0583248255857073,0.0253697661435342,0.0350225034218042,4.487447261810303,1.5222070217132568,1.6326186656951904,1.144782304763794,0.0143287181854248,0.0085744857788085,0.0274944305419921,5.341717004776001,0.0130507946014404,2.0591065883636475,3.991264581680298,0.0024554729461669,0.0040950775146484,0.0027625560760498,2.0132861137390137
almost_perfectly_calibrated_binary,2.0,350.0,bin,0.0079099277089311,0.0601527305373398,0.0124549702620641,0.0196782142234306,0.0291627762725348,0.0218095875924883,0.0312763898247393,0.0195639321239091,0.0172319779300054,0.0187742424786696,0.0271272154456392,0.0322166529603747,0.0182076441896745,0.0719297015117834,0.0623564572006381,0.0271272154456392,0.0397408649479707,4.615210056304932,1.4939777851104736,1.6075797080993652,1.160365343093872,0.0131542682647705,0.0089178085327148,0.0286228656768798,5.42666482925415,0.0134952068328857,2.0753023624420166,4.04260516166687,0.0024995803833007,0.0042080879211425,0.0030052661895751,1.8288366794586184
almost_perfectly_calibrated_binary,2.0,462.0,bin,-0.0135979576568169,0.0566650250546595,-0.0103809113926108,-0.0219965259997625,0.0001554250938619,0.0106747475242339,-0.0032010443758285,-0.0042990422120088,0.0136103129902564,0.0187742424786696,-0.0400302222839902,-0.0203143707720151,0.0186927246647253,0.0783440281373453,0.0615791222300481,0.0006372285376196,-0.017802909764665,4.783027410507202,1.4863767623901367,1.6350319385528564,1.150904417037964,0.0137526988983154,0.0093064308166503,0.0292620658874511,5.505591869354248,0.0145003795623779,2.101269006729126,4.094717741012573,0.0025079250335693,0.0044286251068115,0.0033349990844726,1.851775884628296
almost_perfectly_calibrated_binary,2.0,612.0,bin,0.0076634750280699,0.0418050658866633,0.0107173439555221,0.0131963767462079,0.0258157234902058,0.0028919978641345,0.0260060319303909,0.0129851975107539,0.0188990628585525,0.0187742424786696,0.0023257896610998,0.0230651264217688,0.0174345307714007,0.0708025568213821,0.045515736500408,0.002389349551792,0.0199644465651032,4.947646379470825,1.6085281372070312,1.6213955879211426,1.160515069961548,0.0139272212982177,0.0100986957550048,0.0306475162506103,5.534825563430786,0.015730857849121,2.1466641426086426,4.166543960571289,0.0025444030761718,0.0043766498565673,0.00376558303833,1.935047626495361
almost_perfectly_calibrated_binary,2.0,809.0,bin,0.050032784038946,0.0508219029563158,0.0394306686743021,0.0159827439912145,0.0052572226999357,0.02765120618642,0.0235872572270703,0.0011318216686581,0.0200885211306217,0.0187742424786696,0.0244212476228138,0.0301663336061508,0.0102450765526638,0.0568026925951525,0.0404873562269804,0.024428391962053,0.0267719670458184,4.611471176147461,1.7964131832122805,1.6565463542938232,1.163557767868042,0.0144083499908447,0.0118420124053955,0.0305039882659912,6.055112361907959,0.0174612998962402,2.173375368118286,4.436088562011719,0.0025925636291503,0.0045773983001708,0.004312515258789,2.1935603618621826
almost_perfectly_calibrated_binary,2.0,1069.0,bin,-0.0196042224144251,0.0313076213302511,-0.0243774492852828,-0.0292660199981216,-0.0180964590847854,-0.0302515727546562,-0.0217391995481139,-0.0182237142968539,-0.0031366532043988,0.0187742424786696,0.0062120874673659,-0.0153747681339025,-0.008142645210745,0.0562049941788973,0.0113066090226493,0.0062067626529309,-0.0058090472965222,4.012442350387573,1.7136330604553225,1.6883692741394043,1.187537431716919,0.0143089294433593,0.0152671337127685,0.0315358638763427,5.956432104110718,0.0197675228118896,2.210773468017578,4.464642286300659,0.0026552677154541,0.0046615600585937,0.0050461292266845,2.06923508644104
almost_perfectly_calibrated_binary,2.0,1414.0,bin,0.0170498756526285,0.0259745769384274,-0.0117608049595018,-0.0007087462712646,-0.0207781693421828,2.790474729388636e-05,0.0085110177290965,0.0007105016409855,0.0126143287756226,0.0187742424786696,0.0141792761754496,0.0054108894862081,0.0060001668742002,0.0547156925370685,0.0240689706740698,0.0141553261441141,0.006751901724033,4.697264671325684,1.793942928314209,1.690114974975586,1.200984001159668,0.0152130126953125,0.0200746059417724,0.0324435234069824,5.590820550918579,0.0233511924743652,2.273032188415528,4.415018081665039,0.0027594566345214,0.0050282478332519,0.0060436725616455,1.9827780723571773
almost_perfectly_calibrated_binary,2.0,1870.0,bin,-0.0025914695899232,0.031040271871332,-0.0122269243473924,-0.003984635012099,0.009787925350669,-0.0112387568576193,0.0028479273909899,0.0001597404315404,-0.0041914220905219,0.0187742424786696,-0.0127519970562732,0.00334456562217,-0.0062447875715438,0.0482346864790842,0.0249416895540607,0.0102258481868777,0.0107098623776304,4.241915225982666,1.9721674919128416,1.676405668258667,1.204322338104248,0.0146853923797607,0.0304996967315673,0.03367280960083,4.383805513381958,0.0271515846252441,2.3572051525115967,4.297140836715698,0.0028376579284667,0.0055525302886962,0.0073809623718261,2.026613473892212
almost_perfectly_calibrated_binary,2.0,2473.0,bin,0.0016831326003346,0.0227215266869999,-0.0054570484369751,0.0108909517222242,-0.0036054742406731,-0.002627009313149,0.0112488487697123,-0.0021780984595063,0.0019356132956643,0.0187742424786696,0.010092999923681,0.0118845697092912,0.0025120749865145,0.0408490537853355,0.0171221183339457,0.0100950488124885,0.0090854068342755,4.027573823928833,2.0342819690704346,1.6724522113800049,1.213831663131714,0.0156185626983642,0.0436787605285644,0.0359597206115722,3.24914026260376,0.0325267314910888,2.4628801345825195,3.377884864807129,0.003023624420166,0.0057837963104248,0.0090746879577636,2.3159172534942627
almost_perfectly_calibrated_binary,2.0,3270.0,bin,0.0126267358231308,0.01842268459466,0.0043915682464261,0.0062101346265409,0.0050577503510467,0.0058414559774759,0.0079620244041972,0.0026741997106344,0.0056598258608866,0.0187742424786696,-0.0031265687170995,-0.0001934865727737,0.0059161907775241,0.0382350462296519,0.0119326839984888,-0.0031265687170995,0.0074284580145987,5.44662880897522,2.4265098571777344,1.694890022277832,1.275024652481079,0.0157976150512695,0.0708215236663818,0.0382163524627685,3.1566474437713623,0.0397038459777832,2.908176183700561,2.548156976699829,0.0031995773315429,0.0064845085144042,0.0113215446472167,2.2829477787017822
